,File_Name,rank,Rank_Diff,Time,SSIM,PSNR
1382,"ILSVRC2012_val_00004218.2_10,5.j2k",5,-1,6.2802886350000335,0.7856617226747163,13.901071654820548
1383,ILSVRC2012_val_00000517.8_15.j2k,2,-1,6.223310836999872,0.6881578433616307,11.554191020675349
1384,"ILSVRC2012_val_00000094.8_10,5,1.j2k",1,0,6.2794257980001476,0.9124831316705564,13.268164713455416
1385,ILSVRC2012_val_00000067.8_10.j2k,0,0,6.22584288500002,0.7317146426837686,11.511947253778542
1386,ILSVRC2012_val_00004218.1_100.j2k,6,-2,6.419204914999909,0.7379948102164804,13.926746062291206
1387,"ILSVRC2012_val_00029932.8_10,5,1.j2k",5,-5,6.297696955999982,0.6471923005425497,12.391852750680773
1388,"ILSVRC2012_val_00049370.1_15,10,1.j2k",0,0,6.396024360999945,0.9087895961273664,14.905372025654916
1389,ILSVRC2012_val_00043152.2_25.j2k,0,0,6.983091012999921,0.6404405343780575,14.296939740313938
1390,ILSVRC2012_val_00003462.8_50.j2k,28,102,6.468624333999969,0.239664434768888,10.695861023635407
1391,"ILSVRC2012_val_00038941.8_15,10.j2k",59,-58,7.710980038000116,0.620247656409842,12.871481693004332
1392,ILSVRC2012_val_00000531.8_200.j2k,807,-806,8.252343269999983,0.2542441067597796,10.150848464028428
1393,"ILSVRC2012_val_00032831.2_50,40,20.j2k",0,0,7.287141053999903,0.42791322974875384,14.662627814497796
1394,"ILSVRC2012_val_00004218.2_50,40.j2k",8,-4,7.778716302000021,0.7494150963167517,13.869081286681935
1395,"ILSVRC2012_val_00030069.8_50,40,20.j2k",132,-132,6.208731025000134,0.7371584590283686,11.974512384521795
1396,"ILSVRC2012_val_00048820.8_100,20.j2k",95,-77,6.300904476999904,0.6056157480317104,13.585752092999211
1397,"ILSVRC2012_val_00048861.1_100,20.j2k",0,0,7.139198775000068,0.5720730185858888,13.137305527494782
1398,ILSVRC2012_val_00048756.1_10.j2k,1,0,7.060340501999917,0.600078574635505,12.581033220505342
1399,"ILSVRC2012_val_00032831.8_200,40,20.j2k",318,-318,6.209174248000181,0.4503328425745913,14.229196532728917
1400,"ILSVRC2012_val_00004573.1_10,5,1.j2k",152,-90,6.431753335999929,0.6679153019748109,13.710732477692684
1401,ILSVRC2012_val_00046567.2_100.j2k,2,-2,6.388591632999805,0.6467801713851972,12.521074684812348
1402,"ILSVRC2012_val_00028105.4_200,40.j2k",4,-4,6.370691705000127,0.5781689699249796,12.313182560376497
1403,ILSVRC2012_val_00000023.8_25.j2k,1,-1,6.3531000299999505,0.8862322641605418,16.560869053530467
1404,"ILSVRC2012_val_00048800.8_25,20,10.j2k",348,-348,6.751434446999838,0.6246111049469695,14.27795689992054
1405,"ILSVRC2012_val_00043120.4_25,20,10.j2k",0,0,7.084283403999962,0.7546651863308477,11.958736326787896
1406,"ILSVRC2012_val_00003890.2_25,20.j2k",37,-19,7.832799468999838,0.7054990896761576,12.66474136403399
1407,"ILSVRC2012_val_00004573.1_15,10,1.j2k",152,-90,7.1441078350001135,0.6679153019748109,13.710732477692684
1408,"ILSVRC2012_val_00046567.8_100,20.j2k",4,-4,6.2616772670000955,0.7078560212464567,12.562698246325922
1409,"ILSVRC2012_val_00000028.8_200,40,20.j2k",4,-2,6.56574446400009,0.7214963270381642,13.368932477389855
1410,ILSVRC2012_val_00027986.8_10.j2k,107,-107,6.678385258999924,0.7636828620634737,13.027621470225636
1411,"ILSVRC2012_val_00008526.1_10,5.j2k",30,15,7.220012457000166,0.6841062906426434,12.78359170268877
1412,ILSVRC2012_val_00043133.8_25.j2k,404,-404,6.966435509999883,0.7503811290600014,12.464677689935272
1413,ILSVRC2012_val_00038941.8_10.j2k,56,-55,7.191028125999992,0.6202908959340423,12.878845314728606
1414,ILSVRC2012_val_00033235.8_15.j2k,1,0,7.857256484000118,0.6580626521220216,11.358321814121346
1415,"ILSVRC2012_val_00033235.4_100,20.j2k",1,0,8.396777532999977,0.6660860194721029,11.364350568342822
1416,"ILSVRC2012_val_00027986.8_200,40,20.j2k",269,-269,6.802799747000108,0.7266014764188474,13.123194586343468
1417,"ILSVRC2012_val_00029932.2_10,5.j2k",0,0,7.300411196000141,0.6058058471112768,12.615368614340186
1418,ILSVRC2012_val_00005046.4_200.j2k,382,-382,7.625034755999877,0.325201419193903,10.908382122987817
1419,"ILSVRC2012_val_00000531.1_25,20.j2k",0,1,8.141974528999981,0.7822845043515657,14.141589300510848
1420,ILSVRC2012_val_00029783.8_10.j2k,30,-30,7.39218780200008,0.6599030787233987,12.591797102525149
1421,"ILSVRC2012_val_00003890.2_100,20,10.j2k",32,-14,7.489948521000088,0.7188217344465563,12.664829455572221
1422,ILSVRC2012_val_00005046.1_15.j2k,0,0,7.258819494000136,0.6534687299872478,13.195651665167832
1423,"ILSVRC2012_val_00038941.4_25,20.j2k",7,-6,7.363708329000019,0.5928372542314916,13.001883465896928
1424,"ILSVRC2012_val_00002998.2_15,10,1.j2k",0,1,7.623260082999877,0.3325289066723556,15.276793826358308
1425,ILSVRC2012_val_00032827.2_15.j2k,1,-1,8.087944948000086,0.6456366063064284,12.563199613416442
1426,"ILSVRC2012_val_00032827.2_50,40.j2k",4,-4,8.966107202000103,0.6025055339699171,12.589925869533324
1427,"ILSVRC2012_val_00001171.8_200,40,20.j2k",580,-579,7.765806709999879,0.7505757275899564,14.247451785129137
1428,"ILSVRC2012_val_00000023.1_200,40.j2k",0,0,6.413888022000037,0.9367469280647035,16.76162180453693
1429,"ILSVRC2012_val_00027986.4_200,40,20.j2k",0,0,7.689002523999989,0.7671014050051287,13.092641306213363
1430,"ILSVRC2012_val_00032827.2_10,5.j2k",1,-1,6.887818311000046,0.6645008993308988,12.594843534063681
1431,"ILSVRC2012_val_00040587.1_50,40,20.j2k",0,0,7.43888743399998,0.5137321815483223,12.39745330270435
1432,"ILSVRC2012_val_00002625.4_15,10.j2k",0,0,8.204676491999862,0.6502570625101562,12.549704741364273
1433,ILSVRC2012_val_00000754.4_25.j2k,1,-1,7.064586217999931,0.40395066339794455,14.112371292642948
1434,"ILSVRC2012_val_00043152.4_10,5.j2k",0,0,6.676750029000004,0.650071832761215,14.283571085717115
1435,"ILSVRC2012_val_00002625.1_200,40,20.j2k",0,0,7.515496566000138,0.585782064805912,12.77605260277748
1436,"ILSVRC2012_val_00008526.1_15,10,1.j2k",30,15,8.951823497000078,0.6852656133281704,12.781497518967438
1437,ILSVRC2012_val_00005581.8_200.j2k,4,-4,7.216992141999981,0.8032051495456456,15.536551390945561
1438,"ILSVRC2012_val_00029783.2_10,5.j2k",2,-2,7.023029421000047,0.6636508419080612,12.713577989527229
1439,"ILSVRC2012_val_00043109.2_10,5,1.j2k",1,-1,6.32357740600014,0.7101445465005704,12.77185690141881
1440,ILSVRC2012_val_00046567.1_100.j2k,0,0,6.4395486759999585,0.6917013977525918,12.56066861553281
1441,"ILSVRC2012_val_00001358.2_50,40,20.j2k",177,81,6.935737662000065,0.648229562598199,15.29428357150512
1442,ILSVRC2012_val_00000067.8_25.j2k,11,-11,6.563131437000038,0.6387769154674928,11.35789563504208
1443,"ILSVRC2012_val_00000785.4_50,40.j2k",31,-23,6.446097394999924,0.5735916215466809,12.739824999952685
1444,ILSVRC2012_val_00049370.4_100.j2k,47,-47,6.281854783999961,0.775135310557747,14.88006069185526
1445,ILSVRC2012_val_00000094.8_15.j2k,1,0,6.257707316999813,0.8917184403655972,13.27883211055192
1446,ILSVRC2012_val_00043125.1_15.j2k,0,0,6.381280697999955,0.8347530951727542,13.25560358266287
1447,ILSVRC2012_val_00048800.2_200.j2k,17,-17,6.297449169999709,0.5490266785442028,14.176242216551067
1448,ILSVRC2012_val_00048756.8_100.j2k,63,-62,6.300360024999918,0.399796157124206,12.64439973692613
1449,ILSVRC2012_val_00003462.1_50.j2k,54,76,6.330143693000082,0.6717915696396959,13.405158565779589
1450,"ILSVRC2012_val_00004218.4_50,40.j2k",8,-4,6.268407067000226,0.7331966901190048,13.714087172819864
1451,"ILSVRC2012_val_00029932.8_50,40,20.j2k",69,-69,6.502713834000133,0.5448944879019223,12.21393570583061
1452,ILSVRC2012_val_00030069.1_10.j2k,0,0,6.350040058000104,0.7856356238455235,12.012475331502255
1453,"ILSVRC2012_val_00004379.1_200,40.j2k",59,17,7.723006952000105,0.5994648247612935,13.5335659858243
1454,ILSVRC2012_val_00002625.4_25.j2k,0,0,8.1835087569998,0.5841077440284929,12.503129758735657
1455,ILSVRC2012_val_00001487.1_10.j2k,0,0,8.042017379999834,0.4968677852150141,14.171602790699097
1456,"ILSVRC2012_val_00000023.4_100,20,10.j2k",1,-1,6.3988913590001175,0.9256576196909051,16.683181244999858
1457,ILSVRC2012_val_00048781.1_15.j2k,1,0,6.646310233999884,0.7084505091641309,11.99164885594817
1458,ILSVRC2012_val_00029932.1_15.j2k,0,0,6.747708203000002,0.580518044073267,12.787679959734106
1459,"ILSVRC2012_val_00000531.2_10,5.j2k",1,0,7.533030987000075,0.7885833108560234,14.089162527707854
1460,"ILSVRC2012_val_00001358.1_15,10,1.j2k",235,23,7.002061822000087,0.6552455911291426,15.450933461988363
1461,"ILSVRC2012_val_00004858.4_15,10.j2k",1,65,7.245583101000193,0.8713573901810976,19.76117036397983
1462,"ILSVRC2012_val_00048861.1_100,20,10.j2k",0,0,7.119741929000156,0.5798896900076017,13.11747634874456
1463,"ILSVRC2012_val_00043120.2_200,40.j2k",0,0,6.496028697999918,0.6844627650041447,11.98272001702033
1464,"ILSVRC2012_val_00003890.2_50,40,20.j2k",40,-22,7.116175334000218,0.7049824838029748,12.662938902737345
1465,ILSVRC2012_val_00031164.8_15.j2k,235,-235,6.986381382000218,0.5829757145368614,12.01483795225975
1466,"ILSVRC2012_val_00000067.2_50,40,20.j2k",0,0,7.230653260000054,0.6480934581554059,11.628498747413559
1467,"ILSVRC2012_val_00043120.2_50,40.j2k",0,0,6.342824029999974,0.6844627650041447,11.98272001702033
1468,ILSVRC2012_val_00004379.4_25.j2k,104,-28,6.366779072000099,0.6131501120575168,13.367098624557865
1469,"ILSVRC2012_val_00004379.1_100,20.j2k",54,22,6.371600213999955,0.6118535995160895,13.533717437389415
1470,ILSVRC2012_val_00046567.4_10.j2k,1,-1,6.452639058999921,0.7403747698904801,12.563514588831984
1471,ILSVRC2012_val_00029932.1_50.j2k,0,0,7.866506255999866,0.49099457406938124,12.528539407477817
1472,ILSVRC2012_val_00048800.4_50.j2k,24,-24,7.426056290999895,0.5847092796641502,14.292561170733403
1473,"ILSVRC2012_val_00000094.4_200,40.j2k",3,-2,7.509562035000272,0.8706088932774912,13.353539950024365
1474,ILSVRC2012_val_00040587.1_50.j2k,0,0,7.671203181999772,0.40838504732491204,12.155619497984906
1475,"ILSVRC2012_val_00042652.1_15,10,1.j2k",16,11,6.670991689999937,0.3437439401035729,15.15931149824041
1476,"ILSVRC2012_val_00049923.1_50,40,20.j2k",2,-2,6.429918675999943,0.6436657240140085,12.123375517995505
1477,"ILSVRC2012_val_00048800.8_200,40.j2k",486,-486,6.929360193999855,0.4789828994733735,13.310561067818991
1478,"ILSVRC2012_val_00000023.2_50,40,20.j2k",0,0,7.583027988999675,0.9328361293984175,16.71666558333039
1479,"ILSVRC2012_val_00003462.4_25,20.j2k",98,32,7.772308783999961,0.6764703381514727,13.298083166530837
1480,"ILSVRC2012_val_00049370.1_10,5.j2k",0,0,7.836871337000048,0.9085322724126779,14.903763883854499
1481,"ILSVRC2012_val_00048820.4_15,10,1.j2k",9,9,7.549473263999971,0.6692400942331157,13.610593876972734
1482,"ILSVRC2012_val_00002625.4_200,40.j2k",0,0,7.378969764999965,0.5355460942826962,12.386201443897528
1483,ILSVRC2012_val_00032831.8_50.j2k,737,-737,7.602783258000272,0.3068196077457746,13.022041288560445
1484,"ILSVRC2012_val_00042652.8_50,40,20.j2k",569,-542,7.951056461999997,0.297841802001058,14.753136997535476
1485,"ILSVRC2012_val_00046567.4_10,5,1.j2k",0,0,6.815242080000189,0.7539405768530791,12.580864835968288
1486,"ILSVRC2012_val_00043120.2_100,20,10.j2k",0,0,7.764952854000057,0.7529341605786455,12.056068374487714
1487,"ILSVRC2012_val_00048861.1_15,10,1.j2k",0,0,8.302186555999924,0.5826388229109126,13.12200025490202
1488,ILSVRC2012_val_00004218.4_200.j2k,95,-91,7.338593285000115,0.5889796659904396,13.320144267208082
1489,ILSVRC2012_val_00004573.2_10.j2k,205,-143,6.895348380000087,0.6663672835979433,13.657018666820107
1490,"ILSVRC2012_val_00046718.1_25,20.j2k",0,0,7.384435740999834,0.4449648409075562,18.40747963638163
1491,ILSVRC2012_val_00046718.2_100.j2k,0,0,6.65518962599981,0.4397001039317416,18.23564139382491
1492,"ILSVRC2012_val_00000517.1_200,40.j2k",0,1,6.683136092000041,0.6978732586922456,11.57849824978709
1493,"ILSVRC2012_val_00048756.8_15,10.j2k",4,-3,8.28794434700012,0.6657591671842805,12.443526401686082
1494,"ILSVRC2012_val_00048800.1_100,20,10.j2k",0,0,7.010618314000112,0.6240469251837646,14.517039296238126
1495,"ILSVRC2012_val_00048781.4_50,40,20.j2k",2,-1,7.22241853100013,0.6643854418365113,11.90478507906571
1496,ILSVRC2012_val_00049923.2_25.j2k,9,-9,7.1353288830000565,0.6289574305769785,12.100669809170022
1497,ILSVRC2012_val_00005223.2_200.j2k,6,-6,6.638898151000376,0.5356850964390102,13.645407712059994
1498,"ILSVRC2012_val_00001745.2_100,20,10.j2k",9,2,7.787159683000027,0.6333148413074237,14.166257965609162
1499,"ILSVRC2012_val_00005196.2_10,5,1.j2k",3,-3,7.673201113999767,0.7549370725783364,13.154248749490684
1500,"ILSVRC2012_val_00027986.4_10,5.j2k",0,0,6.735219749999942,0.7724551861011631,13.081049041736604
1501,"ILSVRC2012_val_00000785.1_50,40.j2k",11,-3,7.236344174999886,0.5636015797634574,12.854056524183534
1502,"ILSVRC2012_val_00000094.4_15,10.j2k",1,0,7.029019620999861,0.9096092943860803,13.325578761274235
1503,"ILSVRC2012_val_00005223.4_50,40.j2k",2,-2,6.898939560000144,0.6443524617288257,14.068807500339428
1504,"ILSVRC2012_val_00001063.8_200,40,20.j2k",97,-96,6.952743109000039,0.5687264128800721,12.89221482237009
1505,ILSVRC2012_val_00008526.4_10.j2k,24,21,6.630358677999993,0.7193392500215955,12.664863899063581
1506,"ILSVRC2012_val_00003462.2_200,40.j2k",46,84,7.407559531000061,0.6709028608855236,13.387509124830771
1507,"ILSVRC2012_val_00000531.2_15,10,1.j2k",1,0,6.992275062999852,0.7891769475977122,14.097921169366046
1508,ILSVRC2012_val_00000597.8_25.j2k,1,0,8.033972621999965,0.5243959700603341,13.219352541689886
1509,"ILSVRC2012_val_00000754.4_100,20.j2k",1,-1,7.47773673499978,0.41691904181251305,14.178889249971236
1510,ILSVRC2012_val_00048756.2_10.j2k,2,-1,6.713884237000002,0.6108922113157157,12.519008449385868
1511,"ILSVRC2012_val_00043109.2_15,10.j2k",1,-1,7.134121091999987,0.7049399862430331,12.760702251978152
1512,"ILSVRC2012_val_00032831.2_25,20,10.j2k",0,0,6.363974029000019,0.42923629802348284,14.654361963467855
1513,"ILSVRC2012_val_00043152.4_50,40,20.j2k",0,0,6.327472802000102,0.6376796124538889,14.26512403469538
1514,"ILSVRC2012_val_00005581.4_10,5,1.j2k",0,0,6.402176998999948,0.8960690532482579,15.732919174509743
1515,ILSVRC2012_val_00048781.2_50.j2k,1,0,6.3199568160002855,0.6596251999152904,11.94214773984413
1516,"ILSVRC2012_val_00048861.2_25,20.j2k",0,0,6.303887414000201,0.5698687895851787,13.029505935943252
1517,"ILSVRC2012_val_00046718.8_15,10.j2k",0,0,6.301652297000146,0.5530036629701417,17.994688824004726
1518,"ILSVRC2012_val_00001171.4_50,40,20.j2k",246,-245,6.2842859349998434,0.7762376468245518,14.316450754110683
1519,"ILSVRC2012_val_00033354.2_25,20.j2k",1,0,6.472349341000154,0.64207432180523,12.296630133552025
1520,"ILSVRC2012_val_00029641.1_25,20.j2k",9,-9,6.308260152000003,0.6685823982621347,12.003626490526283
1521,"ILSVRC2012_val_00043120.8_10,5.j2k",50,-50,6.269275405999906,0.7647356457300035,11.942237029772524
1522,ILSVRC2012_val_00004858.4_25.j2k,1,65,6.302401610000288,0.8695490113099381,19.772748507782858
1523,"ILSVRC2012_val_00029783.8_15,10.j2k",21,-21,6.331661447999977,0.6597334830274986,12.594866731399993
1524,"ILSVRC2012_val_00004218.2_100,20,10.j2k",5,-1,6.358640107000156,0.7819544681792477,13.869405760493883
1525,ILSVRC2012_val_00003890.8_200.j2k,609,-591,6.290414827999939,0.22859497487541608,11.0210253542189
1526,"ILSVRC2012_val_00043125.2_50,40.j2k",0,0,6.406146067999998,0.801728332028949,13.255399267921371
1527,"ILSVRC2012_val_00043109.2_50,40,20.j2k",1,-1,6.331109256000218,0.693003678119908,12.762664152635883
1528,ILSVRC2012_val_00038941.2_25.j2k,2,-1,6.488652770000044,0.5828134290317327,13.064438854496071
1529,"ILSVRC2012_val_00031164.8_100,20.j2k",321,-321,7.563767351000024,0.5557919896482896,11.887717279748745
1530,ILSVRC2012_val_00029783.2_10.j2k,2,-2,8.104777525999907,0.6587050597358056,12.695399128476264
1531,"ILSVRC2012_val_00043125.2_100,20,10.j2k",0,0,6.458131431000311,0.835902044547117,13.207816839622893
1532,ILSVRC2012_val_00043152.4_10.j2k,0,0,6.414065378000032,0.6468996253129615,14.276187274933413
1533,ILSVRC2012_val_00028105.8_15.j2k,24,-24,7.281321914999808,0.6014051644201349,12.284973624602353
1534,"ILSVRC2012_val_00029932.4_15,10,1.j2k",2,-2,7.2448570030001065,0.6228211511566997,12.496734463525812
1535,"ILSVRC2012_val_00000754.1_10,5,1.j2k",0,0,6.997053492999839,0.484641432817624,14.829951733508832
1536,"ILSVRC2012_val_00005581.2_10,5,1.j2k",0,0,7.210220415000094,0.894933381943828,15.789975140502106
1537,ILSVRC2012_val_00049923.8_50.j2k,316,-316,6.636045299999751,0.3653028664152562,10.988155097260313
1538,"ILSVRC2012_val_00048800.2_15,10.j2k",0,0,7.077985517000343,0.6260014343945253,14.470807901401725
1539,"ILSVRC2012_val_00000023.4_50,40.j2k",1,-1,6.700088041000072,0.915011614731659,16.729732111930012
1540,"ILSVRC2012_val_00028105.2_25,20.j2k",0,0,6.628845020999961,0.6201264962798175,12.442301090929988
1541,"ILSVRC2012_val_00048820.4_50,40,20.j2k",13,5,8.073611092999727,0.650994810811355,13.620009500107173
1542,"ILSVRC2012_val_00029641.4_100,20.j2k",4,-4,7.4371931709997625,0.6603270689637349,11.953269694708046
1543,"ILSVRC2012_val_00000785.8_25,20,10.j2k",17,-9,6.402085869000075,0.6481044308587541,12.674768761666073
1544,ILSVRC2012_val_00043125.8_50.j2k,14,-14,6.212448320000021,0.4997351408416705,12.723086777902601
1545,ILSVRC2012_val_00000094.2_15.j2k,0,1,7.661619718999646,0.9056116405368799,13.412157597734126
1546,ILSVRC2012_val_00028105.8_200.j2k,609,-609,6.834302596999805,0.4203805038143807,12.351827375620363
1547,"ILSVRC2012_val_00042652.8_50,40.j2k",212,-185,7.273818121999739,0.22938415873021653,14.254300987252273
1548,"ILSVRC2012_val_00046718.2_15,10,1.j2k",0,0,6.947559549000289,0.4396097038090995,18.300525279209744
1549,"ILSVRC2012_val_00032827.4_200,40,20.j2k",3,-3,6.545345505000114,0.6368467087542475,12.541749533325959
1550,ILSVRC2012_val_00038941.1_100.j2k,2,-1,7.033142658000088,0.546257837420613,13.055326131876665
1551,"ILSVRC2012_val_00002625.8_50,40,20.j2k",18,-18,7.127649856000062,0.5507488351732314,12.346345403309037
1552,"ILSVRC2012_val_00001063.2_10,5.j2k",1,0,7.163532810999641,0.6142538878442355,13.131959248104852
1553,"ILSVRC2012_val_00000597.2_10,5,1.j2k",1,0,9.244822605000081,0.5468161961292192,13.524868926096929
1554,"ILSVRC2012_val_00000754.8_25,20,10.j2k",2,-2,7.615750358000241,0.43233446691439453,14.035200324181961
1555,"ILSVRC2012_val_00043109.2_25,20.j2k",1,-1,6.501934929000072,0.6933952693359353,12.763626682345755
1556,"ILSVRC2012_val_00032831.4_15,10,1.j2k",7,-7,6.447210456999983,0.4520515620175734,14.580898440524933
1557,"ILSVRC2012_val_00000754.2_50,40.j2k",1,-1,6.662995140000021,0.3834720121704087,14.058063632646283
1558,"ILSVRC2012_val_00032831.8_10,5,1.j2k",73,-73,6.923240062000332,0.5077631228912128,14.481800696843614
