,File_Name,rank,Rank_Diff,Time,SSIM,PSNR
0,ILSVRC2012_val_00000785.2_14.png,3,5,5.878485769999315,0.934969774126107,31.258229824258738
1,ILSVRC2012_val_00048861.1_20.png,0,0,6.522775838999223,0.9323563524675867,31.370132103538303
2,ILSVRC2012_val_00049370.4_6.png,3,-3,7.330990626998755,0.9123425249072187,29.780745518725617
3,ILSVRC2012_val_00000094.4_50.png,2,-1,6.3959030249989155,0.9783774843051116,35.19040593142029
4,ILSVRC2012_val_00038941.2_30.png,2,-1,6.370140625000204,0.9514514263085416,32.38258856905664
5,ILSVRC2012_val_00004218.4_18.png,2,2,7.570128609999301,0.9743718825853644,32.98345324632284
6,ILSVRC2012_val_00000517.8_25.png,0,1,7.181151570999646,0.9677785539936868,33.96971390145853
7,ILSVRC2012_val_00049370.4_25.png,0,0,7.604585588000191,0.9587491187656584,33.8178825027969
8,ILSVRC2012_val_00000067.4_25.png,0,0,7.24719194699901,0.961460797106526,32.64308681375815
9,ILSVRC2012_val_00032827.2_7.png,1,-1,7.5002788880010485,0.908473126483877,29.87739165732043
10,ILSVRC2012_val_00002625.8_1.png,2,-2,7.168658512999173,0.8193482492059927,23.94565123130849
11,ILSVRC2012_val_00001745.4_20.png,10,1,6.277059914998972,0.9552580027587003,31.646690248618214
12,ILSVRC2012_val_00049923.8_1.png,212,-212,6.242421278999245,0.7874133558206102,22.413339054579158
13,ILSVRC2012_val_00003462.8_1.png,82,48,6.2631694190004055,0.9032786280775288,25.20012127872473
14,ILSVRC2012_val_00029932.8_20.png,7,-7,6.3007291779995285,0.9791754800435435,32.963725752510214
15,ILSVRC2012_val_00002998.1_12.png,1,0,6.326701723999577,0.849770086193218,28.239066779507446
16,ILSVRC2012_val_00032827.4_10.png,1,-1,6.285506383999746,0.9467336231012383,31.24527585869054
17,ILSVRC2012_val_00000597.4_20.png,1,0,6.405804220999926,0.9632449088826802,31.926911685256194
18,ILSVRC2012_val_00000785.4_18.png,7,1,6.3094389570014755,0.9554201843280339,31.70553126305126
19,ILSVRC2012_val_00032831.8_2.png,711,-711,6.3707352000001265,0.9033701850465842,25.47502697100771
20,ILSVRC2012_val_00046567.4_25.png,0,0,6.376592212000105,0.9447435097943675,32.877086656852015
21,ILSVRC2012_val_00029783.4_40.png,0,0,6.349159209999925,0.9705253615463839,33.72285292352118
