,Unnamed: 0,File_Name,rank,Rank_Diff,Time,SSIM,PSNR
107,107,ILSVRC2012_val_00001171.1_14.png,3,-2,6.44004349900024,0.9418401840207904,32.08048154731624
108,108,ILSVRC2012_val_00043109.1_8.png,0,0,6.367026355001143,0.8967071291711424,29.80173893145904
109,109,ILSVRC2012_val_00005046.8_16.png,87,-87,6.335533090001262,0.9798941716016925,32.033092963968464
110,110,ILSVRC2012_val_00049923.4_3.png,20,-20,6.922866999000688,0.9114277276966354,28.11504315630738
111,111,ILSVRC2012_val_00032827.8_40.png,1,-1,6.6151263559986555,0.9854604307778104,34.36918472703795
112,112,ILSVRC2012_val_00004379.1_25.png,51,25,6.398167726001702,0.9298856964222264,31.711660989131317
113,113,ILSVRC2012_val_00043109.1_16.png,0,0,6.39373690100183,0.9271748720778408,31.285650877243963
114,114,ILSVRC2012_val_00001745.4_30.png,10,1,6.4214127639970675,0.9529731256370384,32.37683727590416
115,115,ILSVRC2012_val_00042652.4_5.png,46,-19,6.316252908000023,0.8436774406123073,26.54635069208136
116,116,ILSVRC2012_val_00042652.8_2.png,147,-120,6.2952354199987886,0.7739957646003901,24.61326667777648
117,117,ILSVRC2012_val_00000023.1_7.png,0,0,6.369608324999717,0.8943932291088443,29.533806389521747
118,118,ILSVRC2012_val_00004573.2_16.png,136,-74,6.45271367100213,0.9524175507322766,31.946211356475228
119,119,ILSVRC2012_val_00043120.8_2.png,0,0,6.432691072997841,0.8278434405723087,26.660792038308315
120,120,ILSVRC2012_val_00004218.8_20.png,8,-4,6.342102099999464,0.9783771221862436,33.03834359533946
121,121,ILSVRC2012_val_00043152.2_2.png,0,0,6.4046253000014985,0.8095850500148141,26.46387262510682
122,122,ILSVRC2012_val_00001063.4_2.png,2,-1,6.36909071899936,0.8508976060341694,26.384625920933903
123,123,ILSVRC2012_val_00043152.1_30.png,0,0,6.4327419150031355,0.9461991716691164,33.40690094507437
124,124,ILSVRC2012_val_00001487.8_30.png,1,-1,6.3284214090017485,0.9797527996140764,31.991799418880852
125,125,ILSVRC2012_val_00033354.1_6.png,0,1,6.4099804050019875,0.9258341863353584,29.81569613860547
126,126,ILSVRC2012_val_00000067.4_2.png,0,0,6.36733608600116,0.8783697173560694,27.246458245774487
127,127,ILSVRC2012_val_00043133.2_7.png,0,0,6.376515987001767,0.9633514562878324,30.79167893369348
128,128,ILSVRC2012_val_00005196.1_25.png,0,0,7.292824505999307,0.8896099012409692,30.566367813578378
129,129,ILSVRC2012_val_00042652.4_40.png,49,-22,6.326573713999096,0.9595618277954356,31.338555964828988
130,130,ILSVRC2012_val_00029932.4_7.png,1,-1,6.2940102239990665,0.9521483762187309,30.452532453838323
131,131,ILSVRC2012_val_00046718.1_5.png,0,0,6.345033225999942,0.7977163768615386,26.528516139531444
132,132,ILSVRC2012_val_00004379.2_18.png,64,12,7.3462907150023975,0.944408066512484,31.58577763024355
133,133,ILSVRC2012_val_00000754.2_8.png,0,0,6.824177580001559,0.9505730815148978,29.672809080352305
134,134,ILSVRC2012_val_00001745.4_14.png,8,3,6.341421306999109,0.9473624208358806,31.45198479730464
135,135,ILSVRC2012_val_00000531.2_7.png,1,0,7.051528375999624,0.9463169457192798,30.671984490114433
136,136,ILSVRC2012_val_00030069.2_8.png,2,-2,7.760880580000957,0.9063557730788688,29.96849955435888
137,137,ILSVRC2012_val_00004573.2_6.png,173,-111,7.589422218999971,0.9260739222290696,30.17356019593021
138,138,ILSVRC2012_val_00000785.1_16.png,7,1,7.0074668060005925,0.9384388503589892,31.950803396405863
139,139,ILSVRC2012_val_00000754.2_18.png,1,-1,7.759552853000059,0.952632361686802,30.72492589211194
140,140,ILSVRC2012_val_00029932.8_7.png,44,-44,7.131269035002331,0.9658582541396548,30.5007898685222
141,141,ILSVRC2012_val_00001063.1_16.png,1,0,6.994553943997745,0.9456953737722632,31.28542180444149
142,142,ILSVRC2012_val_00000094.2_7.png,0,1,6.9269894669996575,0.9555934945836854,30.97105919272072
143,143,ILSVRC2012_val_00048820.8_1.png,171,-153,6.8828112380033435,0.8284282805425024,24.651965518163557
144,144,ILSVRC2012_val_00001171.2_50.png,2,-1,6.901344604000768,0.96235058874154,34.94927176575966
145,145,ILSVRC2012_val_00000023.4_8.png,0,0,6.884152839000308,0.9200186539923983,30.33409210580792
146,146,ILSVRC2012_val_00043125.2_25.png,0,0,7.642311111998423,0.9376246123799172,33.04165534862254
147,147,ILSVRC2012_val_00028105.2_1.png,0,0,6.911706781000247,0.8182249773234609,24.637042019398066
148,148,ILSVRC2012_val_00038941.1_7.png,2,-1,6.90027725100299,0.8762462270750814,29.210147908492907
149,149,ILSVRC2012_val_00048800.1_5.png,0,0,7.634734879000463,0.8003828110164308,27.00025445448822
150,150,ILSVRC2012_val_00002998.4_8.png,4,-3,6.853442116000223,0.8690683725570535,27.84835544633872
151,151,ILSVRC2012_val_00001487.4_40.png,0,0,6.8640319549995175,0.9729439410996641,32.521061809305024
152,152,ILSVRC2012_val_00004379.1_3.png,80,-4,6.96509567299654,0.8523742350822229,28.160115749192293
153,153,ILSVRC2012_val_00038941.1_14.png,1,0,6.9800287729995025,0.9059382906429198,30.40815355847535
154,154,ILSVRC2012_val_00000785.4_10.png,8,0,7.708492169000237,0.9429189294681061,30.63017907493104
155,155,ILSVRC2012_val_00033354.4_2.png,0,1,6.886547399000848,0.9006365556506137,26.979973549469584
156,156,ILSVRC2012_val_00000754.4_40.png,1,-1,6.850326981999388,0.965938660732686,32.03620779352275
157,157,ILSVRC2012_val_00005196.8_50.png,3,-3,6.394718415998796,0.9408959656345084,32.88885114837741
158,158,ILSVRC2012_val_00000531.8_50.png,1,0,6.376775625001756,0.994256627618744,35.61743448048895
159,159,ILSVRC2012_val_00049923.2_40.png,0,0,6.336560853000264,0.9667496377297764,33.431103585539496
160,160,ILSVRC2012_val_00029641.4_5.png,1,-1,6.350834528002451,0.919362197163896,29.46644274217297
161,161,ILSVRC2012_val_00003890.2_3.png,36,-18,6.348284978997982,0.8861891218400165,27.585561929375128
162,162,ILSVRC2012_val_00002625.4_16.png,0,0,6.532327512999473,0.9593000183898368,31.997282571741337
163,163,ILSVRC2012_val_00043152.8_18.png,5,-5,6.32159951200083,0.9602741628981634,31.29374551382805
164,164,ILSVRC2012_val_00032831.1_5.png,0,0,6.4120998209982645,0.844885832807875,27.94748604621779
165,165,ILSVRC2012_val_00038941.4_50.png,1,0,6.331145059000846,0.9799790240085025,34.3271978199667
166,166,ILSVRC2012_val_00001487.1_3.png,22,-22,6.409659324999666,0.8348506977016648,27.33659919381282
167,167,ILSVRC2012_val_00005581.8_20.png,0,0,6.3496073489986875,0.9436847208937936,32.23312295892394
168,168,ILSVRC2012_val_00043133.2_10.png,0,0,6.549697336999087,0.9733564303232914,32.26520915044711
169,169,ILSVRC2012_val_00043152.1_16.png,0,0,6.362959407000744,0.9341122901581872,32.630290952447375
170,170,ILSVRC2012_val_00043133.8_30.png,47,-47,6.2873065450003205,0.9835252392433956,33.459874890551234
171,171,ILSVRC2012_val_00000754.2_25.png,0,0,6.336951214001602,0.955038794454216,31.141925764846448
172,172,ILSVRC2012_val_00005046.2_10.png,0,0,6.406839225997827,0.921190411494162,30.286754874422666
173,173,ILSVRC2012_val_00048861.1_16.png,0,0,6.363251115999447,0.930335591858062,31.143118861385947
174,174,ILSVRC2012_val_00028105.4_50.png,0,0,6.289665240001341,0.9750010364505892,34.54119658400511
175,175,ILSVRC2012_val_00005196.4_5.png,2,-2,6.316112713000621,0.8100204390509416,26.8949816300278
176,176,ILSVRC2012_val_00000094.4_40.png,1,0,6.308067433001269,0.9733790931858664,34.76166857625482
177,177,ILSVRC2012_val_00033354.2_30.png,0,1,6.305019053997968,0.9676473347778848,33.10947177060018
178,178,ILSVRC2012_val_00004573.2_20.png,121,-59,6.278279456997553,0.9545383485778209,32.41135319127189
179,179,ILSVRC2012_val_00028105.2_4.png,0,0,6.274129792000169,0.8738353573952959,27.773396512986892
180,180,ILSVRC2012_val_00001358.4_30.png,40,218,6.350601455997094,0.9640136997626424,32.55768798839745
181,181,ILSVRC2012_val_00000531.8_1.png,40,-39,6.257278756998857,0.9288279469294466,24.2695715114828
182,182,ILSVRC2012_val_00008526.8_30.png,107,-62,6.238511665997066,0.9878235557831762,33.44079187427514
183,183,ILSVRC2012_val_00002625.8_12.png,0,0,6.302933922001103,0.9607472778366172,31.25097393431459
184,184,ILSVRC2012_val_00040587.8_3.png,30,-30,6.39622332399813,0.9262691136948344,28.64878367681511
185,185,ILSVRC2012_val_00048756.2_30.png,1,0,6.487783599997782,0.934600854908361,32.56026824842379
186,186,ILSVRC2012_val_00000094.8_1.png,21,-20,6.282931158002612,0.8001491255247078,24.14172650535728
187,187,ILSVRC2012_val_00000094.1_14.png,1,0,6.337446213001384,0.9592802497900498,32.800238402953575
188,188,ILSVRC2012_val_00049923.8_2.png,294,-294,6.305289239000557,0.9151615741097034,27.6659841711376
189,189,ILSVRC2012_val_00048756.1_7.png,1,0,6.338960324999789,0.8555521908946113,29.20277360856391
190,190,ILSVRC2012_val_00001745.4_12.png,7,4,6.3110760589988795,0.9526273445619964,31.34700608430357
191,191,ILSVRC2012_val_00004218.8_8.png,6,-2,6.282064633000117,0.9663088537872936,31.24858322183579
192,192,ILSVRC2012_val_00028105.4_12.png,0,0,6.278164425002616,0.9344097218092252,30.93593877001155
193,193,ILSVRC2012_val_00029783.8_5.png,4,-4,6.352307283999835,0.9173422373914806,28.587564090285372
194,194,ILSVRC2012_val_00029783.2_30.png,0,0,6.287651473998268,0.9556819307660364,32.445180187208145
195,195,ILSVRC2012_val_00032827.4_16.png,1,-1,6.29246328499721,0.9593451705223552,32.409836988950126
196,196,ILSVRC2012_val_00033235.8_20.png,1,0,6.2848403770003625,0.9332574227836832,32.826200751042535
197,197,ILSVRC2012_val_00042652.2_16.png,48,-21,6.272514088002937,0.9419615079692089,30.1967495207981
198,198,ILSVRC2012_val_00028105.8_7.png,4,-4,6.337567761998797,0.9348004831983135,30.51681027884563
199,199,ILSVRC2012_val_00049370.8_12.png,7,-7,6.312567025997852,0.9582774636502376,31.76531756624753
200,200,ILSVRC2012_val_00005196.1_40.png,0,0,7.2214110040004025,0.9136460773237608,31.651887391495357
201,201,ILSVRC2012_val_00000023.2_16.png,0,0,6.2579975010012285,0.9237708685571692,31.72822714210333
202,202,ILSVRC2012_val_00003890.4_2.png,47,-29,6.301549935997173,0.8731407422345504,26.47497412588265
203,203,ILSVRC2012_val_00004218.1_8.png,1,3,6.448772977000773,0.9300959483404828,30.452879411076683
204,204,ILSVRC2012_val_00005196.1_10.png,0,0,7.2012436849981905,0.8593495436268311,29.010011182842106
205,205,ILSVRC2012_val_00046718.2_1.png,1,-1,6.265099022002688,0.7911423354344492,23.906681665591588
206,206,ILSVRC2012_val_00029783.4_16.png,0,0,6.2677020549999725,0.951480144409876,31.818757564843448
207,207,ILSVRC2012_val_00043125.8_14.png,0,0,6.287571794000543,0.9574016013011356,32.35398883301076
208,208,ILSVRC2012_val_00031164.1_12.png,0,0,6.31444164200002,0.9516656733900984,30.57715932480669
209,209,ILSVRC2012_val_00029641.1_5.png,3,-3,6.364629850999337,0.8745094755562252,29.49025624052563
210,210,ILSVRC2012_val_00001358.1_18.png,232,26,6.3724142300015965,0.9376312720332192,31.617507783644673
211,211,ILSVRC2012_val_00000754.1_6.png,0,0,6.285056278000411,0.9415912216733162,29.11306149375407
212,212,ILSVRC2012_val_00032827.2_14.png,1,-1,6.296286455002702,0.9398325283662856,31.798444635822907
213,213,ILSVRC2012_val_00032827.8_10.png,1,-1,6.280559856000763,0.9713317267087422,31.606961161912604
214,214,ILSVRC2012_val_00004858.8_12.png,10,56,6.264944807000575,0.9835994086857824,32.57792944498688
215,215,ILSVRC2012_val_00048756.8_16.png,3,-2,6.260377906000941,0.9579312814430327,31.701834309350247
216,216,ILSVRC2012_val_00048781.4_1.png,1,0,6.269175547000487,0.7952374147890182,24.100271164327502
217,217,ILSVRC2012_val_00027986.4_25.png,6,-6,6.262701001000097,0.9493358292213808,33.491811692592776
218,218,ILSVRC2012_val_00000531.8_6.png,5,-4,6.279792580000503,0.9827544448435326,30.75333925907485
219,219,ILSVRC2012_val_00001745.8_20.png,8,3,6.2547255310018945,0.9732148797539191,32.00474410638976
220,220,ILSVRC2012_val_00042652.1_25.png,29,-2,6.296878662000381,0.9531433000043249,30.48353377615439
221,221,ILSVRC2012_val_00048756.4_50.png,2,-1,6.274389942002018,0.9603128670035832,33.936811262327545
222,222,ILSVRC2012_val_00001358.4_10.png,42,216,6.302432430002228,0.9571080712218254,30.603614154590314
223,223,ILSVRC2012_val_00049370.2_16.png,0,0,6.248606933000701,0.9182230036835032,31.842625063189693
224,224,ILSVRC2012_val_00043133.4_5.png,1,-1,6.252099540997733,0.968908933933463,30.70287181671696
225,225,ILSVRC2012_val_00048820.4_10.png,8,10,6.258321190998687,0.920719426421786,30.756217037363385
226,226,ILSVRC2012_val_00029641.1_6.png,3,-3,6.299303753999992,0.8806632729730327,29.67223415632468
227,227,ILSVRC2012_val_00001063.1_7.png,1,0,6.394140940999932,0.9417992081088864,30.37224401536134
228,228,ILSVRC2012_val_00029783.2_1.png,0,0,6.2831566849999945,0.7678261645612267,24.32204460215436
229,229,ILSVRC2012_val_00000023.1_16.png,0,0,6.318671117001942,0.9296254615198956,32.10631037393519
230,230,ILSVRC2012_val_00005581.2_2.png,0,0,6.362931093000952,0.8178161745742147,24.652737333055722
231,231,ILSVRC2012_val_00043152.8_8.png,3,-3,6.4053271769989815,0.9512629718738872,30.439338286103066
232,232,ILSVRC2012_val_00001171.2_7.png,10,-9,6.287210408998362,0.9143928682728508,30.424856621626798
233,233,ILSVRC2012_val_00001063.4_14.png,1,0,6.29945281700202,0.9441083738068308,31.435918742254074
234,234,ILSVRC2012_val_00049370.1_16.png,0,0,6.314425923999806,0.9126985420862278,32.4216215257438
235,235,ILSVRC2012_val_00000094.1_7.png,0,1,6.283678687999783,0.9518458702713146,31.49987420072296
236,236,ILSVRC2012_val_00000754.8_8.png,1,-1,6.2584170999980415,0.9600410789492004,29.227375242676526
237,237,ILSVRC2012_val_00001063.8_10.png,4,-3,6.281537962000583,0.9433698330775472,31.025478565615007
238,238,ILSVRC2012_val_00004573.8_2.png,739,-677,6.2685919319992545,0.927892054113348,27.249341587674532
239,239,ILSVRC2012_val_00000028.2_16.png,2,0,6.272286960997008,0.9379031218897506,31.722393403201572
240,240,ILSVRC2012_val_00001063.2_4.png,1,0,6.271038235998277,0.9024464337023296,28.55294287711297
241,241,ILSVRC2012_val_00048861.1_18.png,0,0,6.306857098003093,0.9308985041768486,31.29523289918716
242,242,ILSVRC2012_val_00001487.4_30.png,0,0,6.259090556002776,0.9687736749953776,31.971613930215632
243,243,ILSVRC2012_val_00029932.1_20.png,0,0,6.315169945999513,0.9581529455879692,32.015094983020354
244,244,ILSVRC2012_val_00005046.1_16.png,0,0,6.7553660859994125,0.9158141259351136,30.97678075502483
245,245,ILSVRC2012_val_00043152.2_40.png,0,0,6.332437181001296,0.9609535163777772,34.2594283502075
246,246,ILSVRC2012_val_00002998.2_3.png,1,0,6.323828476997732,0.7832789813319314,25.21292542055737
247,247,ILSVRC2012_val_00033235.2_7.png,0,1,6.353420303999883,0.8835211329751961,29.627583209115738
248,248,ILSVRC2012_val_00048820.8_16.png,27,-9,6.307484210999974,0.9630162874857829,31.937443795269466
249,249,ILSVRC2012_val_00000531.1_25.png,1,0,6.3426724829987515,0.944308320988408,32.46552060382978
250,250,ILSVRC2012_val_00000517.8_30.png,0,1,6.328531561001,0.97159813929268,34.413971152026356
251,251,ILSVRC2012_val_00031164.2_20.png,0,0,6.311813364998669,0.9698118554474991,32.183582016796805
252,252,ILSVRC2012_val_00027986.1_12.png,0,0,6.351310264999484,0.9093635845867928,31.640293286453872
253,253,ILSVRC2012_val_00043133.8_3.png,26,-26,6.3202877920011815,0.9451445254945232,28.697891238592877
