,Unnamed: 0,File_Name,rank,Rank_Diff,Time,SSIM,PSNR
43,2683,"ILSVRC2012_val_00001171.8_200,40.j2k",816,-815,7.838548885000138,0.5667342645393204,13.701281487066119
44,2684,ILSVRC2012_val_00029932.8_25.j2k,71,-71,7.629951215999881,0.532891024098827,12.163627314225378
45,2685,"ILSVRC2012_val_00001745.4_25,20.j2k",22,-11,6.293261539000014,0.5685794565378267,13.854901533236596
46,2686,"ILSVRC2012_val_00004858.2_15,10,1.j2k",47,19,6.927467651000142,0.8700365878104748,19.952950546712312
47,2687,"ILSVRC2012_val_00000785.8_200,40,20.j2k",351,-343,6.511548866000112,0.5908948868655424,12.434772311931315
48,2688,ILSVRC2012_val_00028105.4_10.j2k,0,0,6.4479174590001085,0.6224445444060878,12.380225209044236
49,2689,"ILSVRC2012_val_00038941.8_100,20,10.j2k",61,-60,6.492311089000168,0.6203481954506529,12.881723102113064
50,2690,"ILSVRC2012_val_00029932.2_15,10.j2k",0,0,6.8590297409998575,0.592508495827833,12.601050927035427
51,2691,ILSVRC2012_val_00027986.1_15.j2k,0,0,7.161185431000148,0.7629504244435592,13.116846336156735
52,2692,ILSVRC2012_val_00048861.2_200.j2k,0,0,7.111872925999933,0.4177644355858389,12.652041511207011
53,2693,"ILSVRC2012_val_00000067.4_100,20,10.j2k",0,0,7.868395594999812,0.7309817457020161,11.56664618975042
54,2694,"ILSVRC2012_val_00030069.2_50,40.j2k",1,-1,6.9287458149999575,0.7824496536843683,12.007415898245014
55,2695,ILSVRC2012_val_00029932.1_25.j2k,0,0,6.3901322290000735,0.5534839999801233,12.72112508888715
56,2696,"ILSVRC2012_val_00040587.4_15,10.j2k",0,0,6.419412563000151,0.5869705914311503,12.219168680916829
57,2697,"ILSVRC2012_val_00005196.4_100,20,10.j2k",3,-3,6.370012459999997,0.7548609929188159,13.131976615474588
58,2698,"ILSVRC2012_val_00029932.8_100,20,10.j2k",21,-21,6.329138865999994,0.6103471873444111,12.313485707076063
59,2699,ILSVRC2012_val_00005046.8_200.j2k,485,-485,6.297823752000112,0.2527889282497947,10.76484932983788
60,2700,"ILSVRC2012_val_00040587.2_25,20,10.j2k",0,0,6.334484530999816,0.5714925562305099,12.3075718771141
61,2701,"ILSVRC2012_val_00003462.1_100,20.j2k",54,76,6.424528691999968,0.6772068741115267,13.394817999447055
62,2702,"ILSVRC2012_val_00049923.8_100,20,10.j2k",439,-439,6.317406638999955,0.6221149117468967,11.888553065179426
63,2703,ILSVRC2012_val_00049923.4_50.j2k,180,-180,6.280696247000152,0.5355463933097473,11.771135574082034
64,2704,ILSVRC2012_val_00005196.1_25.j2k,3,-3,7.1847823900000085,0.7526436719623021,13.167454374307264
65,2705,"ILSVRC2012_val_00049370.1_100,20.j2k",0,0,7.05996291800011,0.9070600573766944,14.913089383811155
66,2706,"ILSVRC2012_val_00027986.4_50,40.j2k",0,0,6.463294615999986,0.7512764236041659,13.079621469944222
67,2707,ILSVRC2012_val_00030069.2_50.j2k,1,-1,7.703533236999874,0.7813999329070243,12.01285626949865
68,2708,ILSVRC2012_val_00000785.2_15.j2k,27,-19,8.760398125999927,0.6006389674597781,12.802253522920232
69,2709,ILSVRC2012_val_00005581.8_100.j2k,3,-3,7.350834236000082,0.8400295898564624,15.623573650324971
70,2710,"ILSVRC2012_val_00042652.4_200,40.j2k",512,-485,7.774779877000128,0.29674866750208684,14.840001523300574
71,2711,"ILSVRC2012_val_00002998.4_15,10.j2k",0,1,6.22255227400001,0.3268918456542449,15.1682292369154
72,2712,ILSVRC2012_val_00046567.8_25.j2k,1,-1,6.286696840000103,0.6986489327049956,12.555351604943295
73,2713,ILSVRC2012_val_00004858.8_10.j2k,3,63,7.134662002999902,0.8766822968992372,19.445859293532262
74,2714,"ILSVRC2012_val_00043109.8_25,20.j2k",275,-275,6.971526880000058,0.6221302251467145,12.40455255959194
