,File_Name,rank,Rank_Diff,Time,SSIM,PSNR
1320,ILSVRC2012_val_00001745.8_16.png,10,1,6.593744151999999,0.972046892654604,31.500788761450913
1321,ILSVRC2012_val_00000517.8_8.png,2,-1,6.283636751000813,0.9463391811545598,31.41053337969041
1322,ILSVRC2012_val_00049370.1_50.png,0,0,7.7220457599996735,0.9564657358993673,35.63226754679227
1323,ILSVRC2012_val_00005223.8_8.png,140,-140,6.718345139999656,0.9733718418576626,30.730686987372806
1324,ILSVRC2012_val_00004573.1_7.png,108,-46,7.417738952999571,0.9263731553458218,30.2927397922253
1325,ILSVRC2012_val_00002625.2_7.png,0,0,7.040636421001182,0.9360300344790268,29.965710202432984
1326,ILSVRC2012_val_00000094.1_4.png,0,1,7.742883932998666,0.9424873447308443,29.787345924662606
1327,ILSVRC2012_val_00040587.4_30.png,0,0,7.330038563999551,0.977202471121416,33.809768031790156
1328,ILSVRC2012_val_00042652.1_3.png,13,14,6.330248055999618,0.9034498045532496,26.74326799659987
1329,ILSVRC2012_val_00029641.4_6.png,4,-4,6.284043337000185,0.9269087438682199,30.129359918843658
1330,ILSVRC2012_val_00000067.1_50.png,0,0,6.323055285998635,0.9921108512605685,35.51029941438506
1331,ILSVRC2012_val_00040587.8_14.png,29,-29,6.334107929998936,0.972449500152055,32.280131507804086
1332,ILSVRC2012_val_00043133.8_4.png,51,-51,6.278183480000735,0.9578273090326215,30.298697740928183
1333,ILSVRC2012_val_00032831.2_2.png,13,-13,6.314127454001209,0.85083804753791,26.577012022638776
1334,ILSVRC2012_val_00004379.8_16.png,73,3,6.387990371000342,0.979832481514335,31.954130095266397
1335,ILSVRC2012_val_00005223.8_50.png,66,-66,6.239778655999544,0.9882680341263474,34.55858738985741
1336,ILSVRC2012_val_00042652.4_1.png,100,-73,6.239334267998856,0.7549035725962692,24.284945254632934
1337,ILSVRC2012_val_00003462.4_30.png,89,41,6.228003016000002,0.9597074817586329,32.721367641853135
1338,ILSVRC2012_val_00000597.2_10.png,1,0,6.627416723000351,0.9346135664306532,30.545130687081006
1339,ILSVRC2012_val_00043125.1_6.png,0,0,6.289463050999984,0.8656885209131743,29.65703575270737
1340,ILSVRC2012_val_00046718.4_7.png,0,0,6.25091871100085,0.8825434152349025,28.296743385594688
1341,ILSVRC2012_val_00033235.1_3.png,0,1,6.296744290000788,0.876332027190661,28.932866484663897
1342,ILSVRC2012_val_00005223.2_40.png,0,0,6.3932355270007974,0.9582159927578915,32.867834416310565
1343,ILSVRC2012_val_00033235.2_6.png,0,1,6.222220264999123,0.8751877730091785,29.27721154723301
1344,ILSVRC2012_val_00000094.2_1.png,0,1,6.163412871999753,0.8882960405219066,27.298016407646454
1345,ILSVRC2012_val_00002625.8_4.png,0,0,6.21549327700086,0.9233236727861773,28.468803188250895
1346,ILSVRC2012_val_00033235.1_25.png,1,0,6.305482640998889,0.9325576729295245,32.401613432404474
1347,ILSVRC2012_val_00005581.2_14.png,0,0,6.428480172999116,0.913384857958479,30.599982180456365
1348,ILSVRC2012_val_00038941.1_2.png,1,0,6.4077949470010935,0.8048480740087435,26.103077463785844
1349,ILSVRC2012_val_00000785.1_3.png,5,3,6.362028011999428,0.8442973714001542,27.31732215799675
1350,ILSVRC2012_val_00001358.4_3.png,39,219,6.285199112000555,0.9380808829669295,27.999206314036154
1351,ILSVRC2012_val_00008526.2_7.png,67,-22,6.319442321999304,0.9305929489231032,29.599808708382305
1352,ILSVRC2012_val_00005046.8_1.png,643,-643,6.394812882999759,0.8932509315799031,24.2824080886774
1353,ILSVRC2012_val_00038941.2_5.png,1,0,6.401533743999607,0.890452888511767,28.71700283561942
1354,ILSVRC2012_val_00043133.4_30.png,1,-1,6.27622189900103,0.9829021031005307,34.056980549938054
1355,ILSVRC2012_val_00040587.4_5.png,7,-7,6.320170848999624,0.9137138455027994,27.982402770260567
1356,ILSVRC2012_val_00004218.8_2.png,7,-3,6.349649085999772,0.912507410426642,26.386931880784367
1357,ILSVRC2012_val_00005223.8_30.png,106,-106,6.286066138000024,0.9848219084739976,33.126569774226205
1358,ILSVRC2012_val_00001487.2_30.png,0,0,6.340882853999574,0.9531629492377512,31.765861611010074
1359,ILSVRC2012_val_00004218.8_3.png,3,1,6.31662009700085,0.9347199177110431,27.942929937346385
